record_id,domain,zone,sector,source_mass_kg,sold_mass_kg,sold_fraction,survey_weight,upper_fraction,covered
A62CDF381D73BB737E9D,fish_farming,5,1.0,20000.0,18000.0,0.9,602.5618321639083,1.0,True
38D9FE2210A80DC2ECB4,fish_farming,6,1.0,403.999996185304,201.999998092652,0.5,361.7487130471332,1.0,True
0D52D614D30A8CEE7F76,fish_farming,5,2.0,15.149999856948899,13.12999987602238,0.8666666666666667,149.33950762493956,1.0,True
244F32FE1DEFCAAF4150,fish_farming,5,1.0,5.15000009536743,0.0,0.0,496.17260354887463,1.0,True
1AE62809A69EB01E8178,fish_farming,5,2.0,5.5475001335144,0.0,0.0,287.99692201548487,1.0,True
E8429B1B0BE622CC760F,fish_farming,5,1.0,10.30000019073486,7.199766318692596,0.6990064257638547,254.40993862716562,1.0,True
59536FD12D030891C19B,fish_farming,5,1.0,30.299999713897797,15.149999856948899,0.5,569.3005267492354,1.0,True
05B69E4902F31D6CED6D,fish_farming,5,2.0,47.840000152588,23.920000076294,0.5,109.10759450998147,1.0,True
4DD0D2A85BDC0F1F363B,fish_farming,5,2.0,36.05000066757201,30.90000057220458,0.8571428571428572,263.9239067002408,1.0,True
063A3C43506DB0892F6C,fish_farming,5,1.0,300.0,150.0,0.5,157.8092498633268,1.0,True
08359901CD5B77AC6DCB,fish_farming,5,1.0,400.0,370.0,0.925,157.8092498633268,1.0,True
C87D469E36E9B5EBBFF5,fish_farming,5,2.0,38.900001049041805,19.450000524520902,0.5,45.675552241294604,1.0,True
101C28217B785D5F96AF,fish_farming,6,1.0,31.25,31.25,1.0,940.3608825785734,1.0,True
952A0250A03E721DDD1F,fish_farming,5,1.0,252.49999761581498,151.49999856948898,0.6,134.83914309481565,1.0,True
E70591776FAADB2A64BB,fish_farming,5,1.0,5.0499999523163,4.574871886773422,0.9059152336575865,484.3045505982379,1.0,True
AAEAEF8131B3B391468F,fish_farming,5,1.0,13.61500036716463,3.89000010490418,0.28571428571428575,406.28592764227653,1.0,True
BFEBAB0A16F78412AC68,fish_farming,5,1.0,13.12999987602238,9.268235206604032,0.7058823529411764,279.8509324898821,1.0,True
D7E1D30CCB6605802599,fish_farming,6,1.0,1009.9999904632599,504.99999523162995,0.5,378.4253329103915,1.0,True
FF4A427DBB7E681DF55D,fish_farming,5,2.0,4.8199999332428,2.89199995994568,0.6000000000000001,382.86620860449455,1.0,True
8603DE26FA6C64B4C626,fish_farming,5,1.0,101.9999980926514,38.900001049041805,0.38137256643580625,279.8509324898821,1.0,True
94E0ED75679A96D682D4,fish_farming,6,1.0,5.0499999523163,0.0,0.0,474.33722443198616,1.0,True
444E2751B35A09E70146,fish_farming,5,2.0,11.960000038147,0.0,0.0,79.85788646945514,1.0,True
107DDE65369870293DC9,fish_farming,5,1.0,0.432000011205674,0.14400000373522467,0.33333333333333337,141.83385858364002,1.0,True
0633E886535696C1DAC4,fish_farming,5,2.0,5.0,2.5,0.5,402.6542658807114,1.0,True
3B686D39AD30715FE85B,fish_farming,5,1.0,1000.0,600.0,0.6,356.70100057584204,1.0,True
BA39698B031D83FBCAB8,fish_farming,5,1.0,70.02000188827525,62.24000167846688,0.8888888888888888,452.4744959249483,1.0,True
FF6C8072703F88A8FF1D,fish_farming,5,2.0,25.2499997615815,20.1999998092652,0.8,63.23949674651804,1.0,True
BFF4A0741AA0F8245067,fish_farming,6,1.0,458.99999141693127,3.0,0.006535947834637232,314.91517430442406,1.0,True
3C9D2532FB5D7E90C850,fish_farming,5,1.0,60.0,30.0,0.5,554.5044997858017,1.0,True
461AE66CDBDD40135B21,fish_farming,5,2.0,166.425004005432,47.13299989700319,0.28320864511119254,238.79016168377163,1.0,True
ECCD5B9F68F373981587,fish_farming,5,2.0,15.45000028610229,13.179886091698195,0.8530670451542888,140.70523569419538,1.0,True
6AB70172B1B87FC9906B,fish_farming,6,2.0,7.0,5.0,0.7142857142857143,703.8493134138938,1.0,True
54A96C4FFF2F9F8E9048,fish_farming,5,1.0,1009.9999904632599,302.99999713897796,0.3,144.77155703289824,1.0,True
