target_id,source_county,month,movement_class,destination,actual_count,truth_role,same_county_destination
50EB72D8768BA73B715C,CHESHIRE,2010-10,direct,WILTSHIRE,0.0,withheld_fitted_destination_count,False
50EB72D8768BA73B715C,CHESHIRE,2010-10,direct,UNRESOLVED_DESTINATION,27.0,withheld_unresolved_destination_sum,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,AVON,108.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,BEDFORDSHIRE,48.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,CHESHIRE,172.0,withheld_fitted_destination_count,True
7203B838CA2690833710,CHESHIRE,2010-10,indirect,CLWYD,13.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,CUMBRIA,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,DERBYSHIRE,6.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,DEVON,165.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,DURHAM,6.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,DYFED,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,GRAMPIAN,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,GREATER MANCHESTER,70.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,GWYNEDD,1.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,HAMPSHIRE,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,HIGHLAND,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,HUMBERSIDE,121.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,LINCOLNSHIRE,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,NORFOLK,17.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,NOTTINGHAMSHIRE,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,OXFORDSHIRE,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,SHROPSHIRE,91.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,SOMERSET,2.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,SOUTH YORKSHIRE,34.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,STAFFORDSHIRE,623.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,STRATHCLYDE,7.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,SURREY,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,TYNE & WEAR,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,WEST MIDLANDS,10.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,WEST YORKSHIRE,145.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,WILTSHIRE,0.0,withheld_fitted_destination_count,False
7203B838CA2690833710,CHESHIRE,2010-10,indirect,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,AVON,228.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,BEDFORDSHIRE,96.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,CHESHIRE,1193.0,withheld_fitted_destination_count,True
8632499CD292500E6358,CHESHIRE,2010-11,direct,CLWYD,33.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,CUMBRIA,45.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,DERBYSHIRE,123.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,DEVON,201.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,GREATER MANCHESTER,241.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,HUMBERSIDE,90.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,LINCOLNSHIRE,101.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,MERSEYSIDE,3.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,MID GLAMORGAN,29.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,NORTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,SHROPSHIRE,524.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,SOMERSET,16.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,SOUTH YORKSHIRE,104.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,STAFFORDSHIRE,674.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,STRATHCLYDE,160.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,SURREY,62.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,TYNE & WEAR,0.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,WEST MIDLANDS,0.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,WEST YORKSHIRE,206.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,WILTSHIRE,0.0,withheld_fitted_destination_count,False
8632499CD292500E6358,CHESHIRE,2010-11,direct,UNRESOLVED_DESTINATION,18.0,withheld_unresolved_destination_sum,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,AVON,78.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,BEDFORDSHIRE,62.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,CHESHIRE,186.0,withheld_fitted_destination_count,True
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,CLWYD,35.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,CUMBRIA,23.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,DERBYSHIRE,9.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,DEVON,186.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,DURHAM,14.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,DYFED,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,GRAMPIAN,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,GREATER MANCHESTER,115.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,GWYNEDD,2.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,HAMPSHIRE,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,HIGHLAND,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,HUMBERSIDE,88.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,LINCOLNSHIRE,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,NORFOLK,11.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,NOTTINGHAMSHIRE,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,OXFORDSHIRE,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,SHROPSHIRE,130.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,SOMERSET,6.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,SOUTH YORKSHIRE,40.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,STAFFORDSHIRE,494.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,STRATHCLYDE,6.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,SURREY,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,TYNE & WEAR,0.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,WEST MIDLANDS,5.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,WEST YORKSHIRE,183.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,WILTSHIRE,7.0,withheld_fitted_destination_count,False
ED50ADB5B9ACE2E4ED89,CHESHIRE,2010-11,indirect,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,AVON,122.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,BEDFORDSHIRE,5.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,CHESHIRE,836.0,withheld_fitted_destination_count,True
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,CLWYD,29.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,CUMBRIA,20.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,DERBYSHIRE,91.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,DEVON,111.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,GREATER MANCHESTER,199.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,HUMBERSIDE,97.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,LINCOLNSHIRE,85.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,MERSEYSIDE,2.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,MID GLAMORGAN,24.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,NORTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,SHROPSHIRE,598.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,SOMERSET,11.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,SOUTH YORKSHIRE,24.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,STAFFORDSHIRE,500.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,STRATHCLYDE,168.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,SURREY,27.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,TYNE & WEAR,0.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,WEST MIDLANDS,0.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,WEST YORKSHIRE,172.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,WILTSHIRE,0.0,withheld_fitted_destination_count,False
9E7F84D2B91547EE593B,CHESHIRE,2010-12,direct,UNRESOLVED_DESTINATION,386.0,withheld_unresolved_destination_sum,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,AVON,54.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,BEDFORDSHIRE,2.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,CHESHIRE,98.0,withheld_fitted_destination_count,True
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,CLWYD,57.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,CUMBRIA,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,DERBYSHIRE,2.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,DEVON,71.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,DURHAM,4.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,DYFED,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,GRAMPIAN,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,GREATER MANCHESTER,106.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,GWYNEDD,1.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,HAMPSHIRE,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,HIGHLAND,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,HUMBERSIDE,89.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,LINCOLNSHIRE,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,NORFOLK,8.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,NOTTINGHAMSHIRE,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,OXFORDSHIRE,1.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,SHROPSHIRE,149.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,SOMERSET,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,SOUTH YORKSHIRE,8.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,STAFFORDSHIRE,362.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,STRATHCLYDE,13.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,SURREY,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,TYNE & WEAR,0.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,WEST MIDLANDS,16.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,WEST YORKSHIRE,116.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,WILTSHIRE,14.0,withheld_fitted_destination_count,False
3CD169CFD053B79204DB,CHESHIRE,2010-12,indirect,UNRESOLVED_DESTINATION,131.0,withheld_unresolved_destination_sum,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,CLEVELAND,12.0,withheld_fitted_destination_count,True
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,CUMBRIA,1.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,DURHAM,13.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,GREATER MANCHESTER,0.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,HUMBERSIDE,11.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,LANCASHIRE,16.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,LINCOLNSHIRE,0.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,SHROPSHIRE,0.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,WEST YORKSHIRE,6.0,withheld_fitted_destination_count,False
6F6F810AA117A4D99454,CLEVELAND,2010-09,direct,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,BORDERS,0.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,CENTRAL,3.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,CLEVELAND,78.0,withheld_fitted_destination_count,True
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,CUMBRIA,17.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,DERBYSHIRE,0.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,DURHAM,128.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,GREATER MANCHESTER,49.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,HUMBERSIDE,4.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,LANCASHIRE,21.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,LINCOLNSHIRE,6.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,SHROPSHIRE,17.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,SOMERSET,0.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,STAFFORDSHIRE,20.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,TAYSIDE,0.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,TYNE & WEAR,0.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,WEST YORKSHIRE,106.0,withheld_fitted_destination_count,False
23207498B80C6A82F1F5,CLEVELAND,2010-09,indirect,UNRESOLVED_DESTINATION,4.0,withheld_unresolved_destination_sum,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,CLEVELAND,6.0,withheld_fitted_destination_count,True
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,CUMBRIA,9.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,DURHAM,42.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,GREATER MANCHESTER,0.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,HUMBERSIDE,15.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,LANCASHIRE,30.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,LINCOLNSHIRE,0.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,SHROPSHIRE,0.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,STRATHCLYDE,3.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,WEST YORKSHIRE,2.0,withheld_fitted_destination_count,False
3921C21AE7C856B8B5C9,CLEVELAND,2010-10,direct,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,BORDERS,0.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,CENTRAL,13.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,CLEVELAND,95.0,withheld_fitted_destination_count,True
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,CUMBRIA,15.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,DERBYSHIRE,0.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,DURHAM,90.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,GREATER MANCHESTER,55.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,HUMBERSIDE,6.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,LANCASHIRE,10.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,LINCOLNSHIRE,5.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,SHROPSHIRE,17.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,SOMERSET,0.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,STAFFORDSHIRE,11.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,TAYSIDE,0.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,TYNE & WEAR,0.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,WEST YORKSHIRE,44.0,withheld_fitted_destination_count,False
5A08B88003BC129C126E,CLEVELAND,2010-10,indirect,UNRESOLVED_DESTINATION,0,withheld_unresolved_destination_sum,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,CLEVELAND,36.0,withheld_fitted_destination_count,True
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,CORNWALL,0.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,CUMBRIA,0.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,DURHAM,24.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,GREATER MANCHESTER,0.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,HUMBERSIDE,72.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,LANCASHIRE,0.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,LINCOLNSHIRE,0.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,SHROPSHIRE,0.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,WEST YORKSHIRE,1.0,withheld_fitted_destination_count,False
16EE9BDEF429501CD002,CLEVELAND,2010-11,direct,UNRESOLVED_DESTINATION,0.0,withheld_unresolved_destination_sum,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,BORDERS,0.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,CENTRAL,27.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,CLEVELAND,85.0,withheld_fitted_destination_count,True
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,CUMBRIA,9.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,DERBYSHIRE,0.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,DURHAM,86.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,GREATER MANCHESTER,30.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,HUMBERSIDE,7.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,LANCASHIRE,19.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,LINCOLNSHIRE,2.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,SHROPSHIRE,8.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,SOMERSET,0.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,SOUTH YORKSHIRE,0.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,STAFFORDSHIRE,9.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,STRATHCLYDE,0.0,withheld_fitted_destination_count,False
5AC3B22E05807D234117,CLEVELAND,2010-11,indirect,TAYSIDE,0.0,withheld_fitted_destination_count,False
