target_id,kind,checkpoint,destination,source_total_kg,observed_kg,lower_kg,upper_kg,covered,width_over_source
5B08AFA4EA9A28E4|2014-12-05|Saponé,known_route,Léo road,Gounghin (Ouaga),153.5,0.0,0.0,143.12197773150496,True,0.9323907344071984
5B08AFA4EA9A28E4|2014-12-05|Saponé,known_route,Léo road,Kienfangué,153.5,66.0,0.0,153.5,True,1.0
5B08AFA4EA9A28E4|2014-12-05|Saponé,known_route,Léo road,Marché de Kouritenga,153.5,0.0,0.0,143.12197773150496,True,0.9323907344071984
5B08AFA4EA9A28E4|2014-12-05|Saponé,known_route,Léo road,Nagrin (Ouaga),153.5,25.0,0.0,153.5,True,1.0
5B08AFA4EA9A28E4|2014-12-05|Saponé,unresolved_route,,UNRESOLVED,153.5,62.5,0.0,153.5,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Saponé,known_route,Léo road,Cissin (Ouaga),87.5,0.0,0.0,87.5,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Saponé,known_route,Léo road,Cité Azimo road market,87.5,0.0,0.0,81.58418926062987,True,0.9323907344071986
5B08AFA4EA9A28E4|2014-12-06|Saponé,known_route,Léo road,Gounghin (Ouaga),87.5,0.0,0.0,81.58418926062987,True,0.9323907344071986
5B08AFA4EA9A28E4|2014-12-06|Saponé,known_route,Léo road,Kienfangué,87.5,0.0,0.0,87.5,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Saponé,known_route,Léo road,Marché de Kouritenga,87.5,0.0,0.0,81.58418926062987,True,0.9323907344071986
5B08AFA4EA9A28E4|2014-12-06|Saponé,known_route,Léo road,Nagrin (Ouaga),87.5,50.0,0.0,87.5,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Saponé,unresolved_route,,UNRESOLVED,87.5,37.5,0.0,87.5,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Sapouy,known_route,Léo road,Katre yaar,400.0,0.0,0.0,400.0,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Sapouy,known_route,Léo road,Ouaga 2000,400.0,0.0,0.0,400.0,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Sapouy,unresolved_route,,UNRESOLVED,400.0,400.0,0.0,400.0,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Toécé,known_route,Pô road,Zogona (Ouaga),700.0,0.0,97.32648591496107,700.0,False,0.860962162978627
5B08AFA4EA9A28E4|2014-12-06|Toécé,unresolved_route,,UNRESOLVED,700.0,700.0,0.0,602.673514085039,False,0.860962162978627
5B08AFA4EA9A28E4|2014-12-06|Yako,known_route,Ouahigouya road,Tampouy (Ouaga),534.6,297.0,0.0,534.6,True,1.0
5B08AFA4EA9A28E4|2014-12-06|Yako,known_route,Pabré road,Baskuy yaar,534.6,0.0,0.0,488.31275587852093,True,0.9134170517742628
5B08AFA4EA9A28E4|2014-12-06|Yako,known_route,Pabré road,Kilwin (Ouaga),534.6,0.0,0.0,474.29156410344746,True,0.8871896073764449
5B08AFA4EA9A28E4|2014-12-06|Yako,known_route,Pabré road,Marché de Tampouy,534.6,0.0,0.0,488.31275587852093,True,0.9134170517742628
5B08AFA4EA9A28E4|2014-12-06|Yako,known_route,Pabré road,Tanghin (Ouaga),534.6,0.0,0.0,488.31275587852093,True,0.9134170517742628
5B08AFA4EA9A28E4|2014-12-06|Yako,unresolved_route,,UNRESOLVED,534.6,237.6,0.0,534.6,True,1.0
DE9DB41A9044C5B2|2014-12-05|Kombissiri,known_route,Pô road,Boulmiougou,60.0,0.0,0.0,60.0,True,1.0
DE9DB41A9044C5B2|2014-12-05|Kombissiri,known_route,Pô road,Katre yaar,60.0,0.0,0.0,60.0,True,1.0
DE9DB41A9044C5B2|2014-12-05|Kombissiri,known_route,Pô road,Tanghin (Ouaga),60.0,0.0,0.0,55.84377629034553,True,0.9307296048390922
DE9DB41A9044C5B2|2014-12-05|Kombissiri,unresolved_route,,UNRESOLVED,60.0,60.0,0.0,60.0,True,1.0
DE9DB41A9044C5B2|2014-12-06|Kombissiri,known_route,Pô road,Boulmiougou,260.0,0.0,0.0,260.0,True,1.0
DE9DB41A9044C5B2|2014-12-06|Kombissiri,known_route,Pô road,Katre yaar,260.0,0.0,0.0,260.0,True,1.0
DE9DB41A9044C5B2|2014-12-06|Kombissiri,known_route,Pô road,Tanghin (Ouaga),260.0,0.0,0.0,241.98969725816397,True,0.9307296048390922
DE9DB41A9044C5B2|2014-12-06|Kombissiri,unresolved_route,,UNRESOLVED,260.0,260.0,0.0,260.0,True,1.0
DE9DB41A9044C5B2|2014-12-05|Koubri,known_route,Pô road,Dassasgo (Ouaga),20.0,0.0,2.780756740427459,20.0,False,0.860962162978627
DE9DB41A9044C5B2|2014-12-05|Koubri,unresolved_route,,UNRESOLVED,20.0,20.0,0.0,17.21924325957254,False,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Bitou,known_route,Fada road,Dassasgo (Ouaga),300.0,300.0,2.580916323803184,300.0,True,0.9913969455873227
185DF3E4D45F59D9|2014-12-05|Bitou,known_route,Fada road,Gare de l'Est (Ouagadougou),300.0,0.0,0.0,297.4190836761968,True,0.9913969455873227
185DF3E4D45F59D9|2014-12-05|Bitou,unresolved_route,,UNRESOLVED,300.0,0.0,0.0,297.4190836761968,True,0.9913969455873227
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Dassasgo (Ouaga),457000.0,0.0,0.0,429537.69343641825,True,0.939907425462622
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Kaya,457000.0,0.0,0.0,408088.3896592095,True,0.892972406256476
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Kongoussi,457000.0,0.0,0.0,404019.78770658467,True,0.8840695573448242
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Kossodo (Ouaga),457000.0,0.0,0.0,407539.8141150354,True,0.8917720221335567
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Marché Central (Rood-woko),457000.0,0.0,0.0,411059.8405234861,True,0.899474486922289
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Marché de Paag-la-yiri,457000.0,0.0,0.0,408088.3896592095,True,0.892972406256476
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Niamey (Niger),457000.0,0.0,0.0,414579.86693193676,True,0.9071769517110213
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Niger,457000.0,40000.0,0.0,449780.1310164438,True,0.9842015995983452
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Ouaga 2000,457000.0,0.0,0.0,408088.3896592095,True,0.892972406256476
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Ouaga Inter,457000.0,0.0,0.0,408088.3896592095,True,0.892972406256476
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Ouagadougou (not specified),457000.0,117000.0,0.0,457000.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Pissi (Ouagadougou),457000.0,0.0,0.0,395288.2936284797,True,0.8649634433883582
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Sankaryaré,457000.0,0.0,0.0,410648.4088653555,True,0.8985741988300995
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,known_route,Bobo road,Tanghin (Ouaga),457000.0,0.0,0.0,410538.69375652063,True,0.8983341220055157
185DF3E4D45F59D9|2014-12-05|Bobo-Dioulasso,unresolved_route,,UNRESOLVED,457000.0,300000.0,0.0,457000.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Dassasgo (Ouaga),336375.0,38500.0,0.0,316161.3602399895,True,0.939907425462622
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Kaya,336375.0,0.0,0.0,300373.5931545221,True,0.892972406256476
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Kongoussi,336375.0,0.0,0.0,297378.89735186525,True,0.8840695573448242
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Kossodo (Ouaga),336375.0,25000.0,0.0,299969.81394517515,True,0.8917720221335568
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Marché Central (Rood-woko),336375.0,0.0,0.0,302560.730538485,True,0.899474486922289
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Marché de Paag-la-yiri,336375.0,0.0,0.0,300373.5931545221,True,0.892972406256476
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Niamey (Niger),336375.0,0.0,0.0,305151.64713179483,True,0.9071769517110214
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Niger,336375.0,40000.0,0.0,331060.8130648934,True,0.9842015995983453
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Ouaga 2000,336375.0,0.0,0.0,300373.5931545221,True,0.892972406256476
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Ouaga Inter,336375.0,0.0,0.0,300373.5931545221,True,0.892972406256476
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Ouagadougou (not specified),336375.0,0.0,0.0,336375.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Pissi (Ouagadougou),336375.0,0.0,0.0,290952.07826975896,True,0.8649634433883581
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Sankaryaré,336375.0,10000.0,0.0,302257.8961314747,True,0.8985741988300995
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,known_route,Bobo road,Tanghin (Ouaga),336375.0,0.0,0.0,302177.1402896053,True,0.8983341220055155
185DF3E4D45F59D9|2014-12-06|Bobo-Dioulasso,unresolved_route,,UNRESOLVED,336375.0,222875.0,0.0,336375.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Boromo,known_route,Bobo road,Sankaryaré,33750.0,22500.0,4692.526999471337,33750.0,True,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Boromo,unresolved_route,,UNRESOLVED,33750.0,11250.0,0.0,29057.473000528662,True,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Boromo,known_route,Bobo road,Sankaryaré,18000.0,0.0,2502.681066384713,18000.0,False,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Boromo,unresolved_route,,UNRESOLVED,18000.0,18000.0,0.0,15497.318933615286,False,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Boussé,known_route,Ouahigouya road,Gounghin (Ouaga),100.0,0.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Boussé,known_route,Ouahigouya road,Tanghin (Ouaga),100.0,0.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Boussé,unresolved_route,,UNRESOLVED,100.0,100.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Dédougou,known_route,Bobo road,Kossodo (Ouaga),42500.0,0.0,0.0,41122.882447918666,True,0.9675972340686745
185DF3E4D45F59D9|2014-12-05|Dédougou,known_route,Bobo road,Ouagadougou (not specified),42500.0,22500.0,0.0,42500.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Dédougou,known_route,Bobo road,Sankaryaré,42500.0,20000.0,0.0,38605.10993607032,True,0.908355527907537
185DF3E4D45F59D9|2014-12-05|Dédougou,known_route,Bobo road,Tampouy (Ouaga),42500.0,0.0,0.0,42500.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Dédougou,unresolved_route,,UNRESOLVED,42500.0,0.0,0.0,42500.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Dédougou,known_route,Bobo road,Kossodo (Ouaga),200000.0,0.0,0.0,193519.4468137349,True,0.9675972340686745
185DF3E4D45F59D9|2014-12-06|Dédougou,known_route,Bobo road,Ouagadougou (not specified),200000.0,180000.0,0.0,200000.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Dédougou,known_route,Bobo road,Sankaryaré,200000.0,20000.0,0.0,181671.1055815074,True,0.908355527907537
185DF3E4D45F59D9|2014-12-06|Dédougou,known_route,Bobo road,Tampouy (Ouaga),200000.0,0.0,0.0,200000.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Dédougou,unresolved_route,,UNRESOLVED,200000.0,0.0,0.0,200000.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Fada N'Gourma,known_route,Fada road,Dassasgo (Ouaga),600.0,600.0,83.42270221282378,600.0,True,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Fada N'Gourma,unresolved_route,,UNRESOLVED,600.0,0.0,0.0,516.5772977871762,True,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Godo,known_route,Ouahigouya road,Tampouy (Ouaga),600.0,600.0,83.42270221282378,600.0,True,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Godo,unresolved_route,,UNRESOLVED,600.0,0.0,0.0,516.5772977871762,True,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Gonsé,known_route,Fada road,Gampela,2125.0,0.0,0.0,2125.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Gonsé,known_route,Fada road,Nioko 1,2125.0,0.0,0.0,2125.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Gonsé,known_route,Fada road,Ouagadougou (not specified),2125.0,0.0,0.0,1991.7583367875977,True,0.9372980408412225
185DF3E4D45F59D9|2014-12-05|Gonsé,unresolved_route,,UNRESOLVED,2125.0,2125.0,0.0,2125.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Gonsé,known_route,Fada road,Gampela,120.0,0.0,0.0,120.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Gonsé,known_route,Fada road,Nioko 1,120.0,120.0,0.0,120.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Gonsé,known_route,Fada road,Ouagadougou (not specified),120.0,0.0,0.0,112.4757649009467,True,0.9372980408412225
185DF3E4D45F59D9|2014-12-06|Gonsé,unresolved_route,,UNRESOLVED,120.0,0.0,0.0,120.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Houndé,known_route,Bobo road,Ouagadougou (not specified),87500.0,0.0,0.0,87500.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Houndé,known_route,Bobo road,Sankaryaré,87500.0,35000.0,0.0,87500.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Houndé,known_route,Bobo road,Somgande (Ouaga),87500.0,30000.0,0.0,86639.09882135337,True,0.9901611293868957
185DF3E4D45F59D9|2014-12-05|Houndé,known_route,Bobo road,Tampouy (Ouaga),87500.0,0.0,0.0,87500.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Houndé,unresolved_route,,UNRESOLVED,87500.0,22500.0,0.0,87500.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Ipelcé,known_route,Léo road,Gare routière Ouagadougou,600.0,0.0,0.0,600.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Ipelcé,known_route,Léo road,Katre yaar,600.0,0.0,0.0,600.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Ipelcé,known_route,Léo road,Kienfangué,600.0,0.0,0.0,527.10361357665,True,0.87850602262775
185DF3E4D45F59D9|2014-12-05|Ipelcé,known_route,Léo road,Nagrin (Ouaga),600.0,300.0,0.0,579.7351925240183,True,0.9662253208733639
185DF3E4D45F59D9|2014-12-05|Ipelcé,known_route,Léo road,Sankaryaré,600.0,0.0,0.0,600.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Ipelcé,known_route,Léo road,Tampouy (Ouaga),600.0,0.0,0.0,579.7351925240183,True,0.9662253208733639
185DF3E4D45F59D9|2014-12-05|Ipelcé,unresolved_route,,UNRESOLVED,600.0,300.0,0.0,600.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Ipelcé,known_route,Léo road,Gare routière Ouagadougou,800.0,0.0,0.0,800.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Ipelcé,known_route,Léo road,Katre yaar,800.0,0.0,0.0,800.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Ipelcé,known_route,Léo road,Kienfangué,800.0,0.0,0.0,702.8048181021999,True,0.8785060226277498
185DF3E4D45F59D9|2014-12-06|Ipelcé,known_route,Léo road,Nagrin (Ouaga),800.0,0.0,0.0,772.980256698691,True,0.9662253208733638
185DF3E4D45F59D9|2014-12-06|Ipelcé,known_route,Léo road,Sankaryaré,800.0,0.0,0.0,800.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Ipelcé,known_route,Léo road,Tampouy (Ouaga),800.0,0.0,0.0,772.980256698691,True,0.9662253208733638
185DF3E4D45F59D9|2014-12-06|Ipelcé,unresolved_route,,UNRESOLVED,800.0,800.0,0.0,800.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Kalsaka,known_route,Ouahigouya road,Tampouy (Ouaga),500.0,500.0,69.51891851068648,500.0,True,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Kalsaka,unresolved_route,,UNRESOLVED,500.0,0.0,0.0,430.4810814893135,True,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Kaya,known_route,Loumbila road,Baskuy yaar,11250.0,0.0,1564.1756664904458,11250.0,False,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Kaya,unresolved_route,,UNRESOLVED,11250.0,11250.0,0.0,9685.824333509554,False,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Kindi,known_route,Ouahigouya road,Tampouy (Ouaga),800.0,800.0,111.23026961709837,800.0,True,0.8609621629786269
185DF3E4D45F59D9|2014-12-05|Kindi,unresolved_route,,UNRESOLVED,800.0,0.0,0.0,688.7697303829016,True,0.8609621629786269
185DF3E4D45F59D9|2014-12-05|Kokologho,known_route,Bobo road,Ouagadougou (not specified),100075.0,0.0,0.0,100075.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Kokologho,known_route,Bobo road,Patte d'oie (Ouaga),100075.0,5625.0,0.0,95276.93218478246,True,0.952055280387534
185DF3E4D45F59D9|2014-12-05|Kokologho,known_route,Bobo road,Sankaryaré,100075.0,33000.0,0.0,100075.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Kokologho,unresolved_route,,UNRESOLVED,100075.0,61450.0,0.0,100075.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Kokologho,known_route,Bobo road,Ouagadougou (not specified),10000.0,0.0,0.0,10000.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Kokologho,known_route,Bobo road,Patte d'oie (Ouaga),10000.0,0.0,0.0,9520.55280387534,True,0.952055280387534
185DF3E4D45F59D9|2014-12-06|Kokologho,known_route,Bobo road,Sankaryaré,10000.0,0.0,0.0,10000.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Kokologho,unresolved_route,,UNRESOLVED,10000.0,10000.0,0.0,10000.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Koubri,known_route,Pô road,Balkuy,287.5,0.0,39.97337814364472,287.5,False,0.8609621629786272
185DF3E4D45F59D9|2014-12-05|Koubri,unresolved_route,,UNRESOLVED,287.5,287.5,0.0,247.5266218563553,False,0.8609621629786272
185DF3E4D45F59D9|2014-12-05|Koudougou,known_route,Bobo road,Ouagadougou (not specified),113750.0,0.0,0.0,113750.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Koudougou,known_route,Bobo road,Sankaryaré,113750.0,0.0,0.0,113750.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Koudougou,unresolved_route,,UNRESOLVED,113750.0,113750.0,0.0,113750.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Koudougou,known_route,Bobo road,Ouagadougou (not specified),40000.0,0.0,0.0,40000.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Koudougou,known_route,Bobo road,Sankaryaré,40000.0,0.0,0.0,40000.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Koudougou,unresolved_route,,UNRESOLVED,40000.0,40000.0,0.0,40000.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Koupéla,known_route,Fada road,Dassasgo (Ouaga),200.0,200.0,0.0,200.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Koupéla,known_route,Fada road,Gare de l'Est (Ouagadougou),200.0,0.0,0.0,200.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Koupéla,known_route,Fada road,Zone 1 (Ouaga),200.0,0.0,0.0,186.376829758846,True,0.93188414879423
185DF3E4D45F59D9|2014-12-05|Koupéla,unresolved_route,,UNRESOLVED,200.0,0.0,0.0,200.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Koupéla,known_route,Fada road,Dassasgo (Ouaga),100.0,100.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Koupéla,known_route,Fada road,Gare de l'Est (Ouagadougou),100.0,0.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Koupéla,known_route,Fada road,Zone 1 (Ouaga),100.0,0.0,0.0,93.188414879423,True,0.93188414879423
185DF3E4D45F59D9|2014-12-06|Koupéla,unresolved_route,,UNRESOLVED,100.0,0.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Loumbila,known_route,Loumbila road,Dapoya (Ouaga),100.0,0.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Loumbila,known_route,Loumbila road,Dassasgo (Ouaga),100.0,0.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Loumbila,unresolved_route,,UNRESOLVED,100.0,100.0,0.0,100.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Léo,known_route,Bobo road,Katre yaar,283600.0,0.0,0.0,283600.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Léo,known_route,Bobo road,Sankaryaré,283600.0,0.0,0.0,283600.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Léo,known_route,Léo road,Sankaryaré,283600.0,160800.0,0.0,283600.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Léo,known_route,Léo road,Zabre Daaga,283600.0,0.0,0.0,245335.94761003903,True,0.8650773893160756
185DF3E4D45F59D9|2014-12-05|Léo,unresolved_route,,UNRESOLVED,283600.0,122800.0,0.0,283600.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Léo,known_route,Bobo road,Katre yaar,81050.0,15000.0,0.0,81050.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Léo,known_route,Bobo road,Sankaryaré,81050.0,0.0,0.0,81050.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Léo,known_route,Léo road,Sankaryaré,81050.0,0.0,0.0,81050.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Léo,known_route,Léo road,Zabre Daaga,81050.0,0.0,0.0,70114.52240406793,True,0.8650773893160757
185DF3E4D45F59D9|2014-12-06|Léo,unresolved_route,,UNRESOLVED,81050.0,66050.0,0.0,81050.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Nanoro,known_route,Ouahigouya road,Tampouy (Ouaga),100.0,0.0,13.903783702137297,100.0,False,0.8609621629786269
185DF3E4D45F59D9|2014-12-06|Nanoro,unresolved_route,,UNRESOLVED,100.0,100.0,0.0,86.0962162978627,False,0.8609621629786269
185DF3E4D45F59D9|2014-12-05|Nouna,known_route,Bobo road,Sankaryaré,33750.0,0.0,4692.526999471337,33750.0,False,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Nouna,unresolved_route,,UNRESOLVED,33750.0,33750.0,0.0,29057.473000528662,False,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Nouna,known_route,Bobo road,Sankaryaré,40000.0,0.0,5561.513480854918,40000.0,False,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Nouna,unresolved_route,,UNRESOLVED,40000.0,40000.0,0.0,34438.48651914508,False,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Pouytenga,known_route,Fada road,Bendogo (Ouagadougou),2200.0,0.0,0.0,1929.7250671583208,True,0.8771477577992367
185DF3E4D45F59D9|2014-12-05|Pouytenga,known_route,Fada road,Dapoya (Ouaga),2200.0,0.0,0.0,1901.2384202740477,True,0.864199281942749
185DF3E4D45F59D9|2014-12-05|Pouytenga,known_route,Fada road,Dassasgo (Ouaga),2200.0,2200.0,120.72003669924598,2200.0,True,0.9451272560457973
185DF3E4D45F59D9|2014-12-05|Pouytenga,known_route,Fada road,Nioko 1,2200.0,0.0,0.0,1965.333375763662,True,0.8933333526198464
185DF3E4D45F59D9|2014-12-05|Pouytenga,known_route,Fada road,Pissi (Ouagadougou),2200.0,0.0,0.0,1965.333375763662,True,0.8933333526198464
185DF3E4D45F59D9|2014-12-05|Pouytenga,unresolved_route,,UNRESOLVED,2200.0,0.0,0.0,2079.279963300754,True,0.9451272560457973
185DF3E4D45F59D9|2014-12-06|Pouytenga,known_route,Fada road,Bendogo (Ouagadougou),24100.0,0.0,0.0,21139.260962961605,True,0.8771477577992367
185DF3E4D45F59D9|2014-12-06|Pouytenga,known_route,Fada road,Dapoya (Ouaga),24100.0,0.0,0.0,20827.20269482025,True,0.864199281942749
185DF3E4D45F59D9|2014-12-06|Pouytenga,known_route,Fada road,Dassasgo (Ouaga),24100.0,100.0,1322.4331292962854,24100.0,False,0.9451272560457973
185DF3E4D45F59D9|2014-12-06|Pouytenga,known_route,Fada road,Nioko 1,24100.0,0.0,0.0,21529.333798138297,True,0.8933333526198464
185DF3E4D45F59D9|2014-12-06|Pouytenga,known_route,Fada road,Pissi (Ouagadougou),24100.0,0.0,0.0,21529.333798138297,True,0.8933333526198464
185DF3E4D45F59D9|2014-12-06|Pouytenga,unresolved_route,,UNRESOLVED,24100.0,24000.0,0.0,22777.566870703715,False,0.9451272560457973
185DF3E4D45F59D9|2014-12-06|Rakaye,known_route,Léo road,Kokologho,35.0,0.0,4.866324295748053,35.0,False,0.860962162978627
185DF3E4D45F59D9|2014-12-06|Rakaye,unresolved_route,,UNRESOLVED,35.0,35.0,0.0,30.133675704251946,False,0.860962162978627
185DF3E4D45F59D9|2014-12-05|Saponé,known_route,Léo road,Kienfangué,13300.0,0.0,0.0,13300.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Saponé,known_route,Léo road,Marché de Kouritenga,13300.0,0.0,0.0,13300.0,True,1.0
185DF3E4D45F59D9|2014-12-05|Saponé,unresolved_route,,UNRESOLVED,13300.0,13300.0,0.0,13300.0,True,1.0
185DF3E4D45F59D9|2014-12-06|Saponé,known_route,Léo road,Kienfangué,1012.5,0.0,0.0,1012.5,True,1.0
185DF3E4D45F59D9|2014-12-06|Saponé,known_route,Léo road,Marché de Kouritenga,1012.5,0.0,0.0,1012.5,True,1.0
185DF3E4D45F59D9|2014-12-06|Saponé,unresolved_route,,UNRESOLVED,1012.5,1012.5,0.0,1012.5,True,1.0
185DF3E4D45F59D9|2014-12-05|Sapouy,known_route,Léo road,Baskuy (Ouaga),20100.0,0.0,0.0,19190.89294678973,True,0.9547707933726233
185DF3E4D45F59D9|2014-12-05|Sapouy,known_route,Léo road,Dapoya (Ouaga),20100.0,0.0,0.0,17343.050545288792,True,0.862838335586507
185DF3E4D45F59D9|2014-12-05|Sapouy,known_route,Léo road,Dassasgo (Ouaga),20100.0,0.0,0.0,17871.0055171462,True,0.8891047520968259
185DF3E4D45F59D9|2014-12-05|Sapouy,known_route,Léo road,Gare routière Ouagadougou,20100.0,0.0,0.0,17324.1950105796,True,0.8619002492825671
185DF3E4D45F59D9|2014-12-05|Sapouy,known_route,Léo road,Karpala (Ouagadougou),20100.0,0.0,0.0,17343.050545288792,True,0.862838335586507
